,lemma,count,pos
876,whenever,33,n
877,cinderella,33,n
878,venture,33,n
879,apprentice,33,n
880,captain,33,n
881,welcome,33,n
882,comrade,33,n
883,fool,33,n
884,griffin,33,n
885,single,33,a
886,squirrel,33,n
887,willing,33,a
888,fate,33,n
889,hedge,33,n
890,forward,33,r
891,bailiff,33,n
892,sheep,33,n
893,picture,33,n
894,sunday,33,n
895,faithful,33,n
896,fail,33,n
897,gently,33,r
898,shoemaker,33,n
899,delight,33,n
900,cloak,33,n
901,divide,33,n
902,blind,33,n
903,meal,33,n
904,built,33,n
905,secretly,32,r
906,pour,32,n
907,countryman,32,n
908,sorry,32,n
909,courage,32,n
910,early,32,r
911,truth,32,n
912,chicken,32,n
913,sadly,32,r
914,secret,32,n
915,golden_apple,32,n
916,duck,32,n
917,burning,32,n
918,needle,32,n
919,terror,32,n
920,thank,32,n
921,prepared,32,a
922,suit,32,n
923,looking-glass,32,n
924,ugly,32,r
925,worth,32,n
926,thine,32,n
927,pain,32,n
928,merrily,32,r
929,news,31,n
930,step-mother,31,n
931,business,31,n
932,meanwhile,31,r
933,terrible,31,a
934,wedding_celebrate,31,n
935,desert,31,n
936,perform,31,n
937,thick,31,n
938,corn,31,n
939,sank,31,n
940,whatsoever,31,n
941,condition,31,n
942,magnificent,31,n
943,beloved,31,v
944,exclaim,31,n
945,sparrow,31,n
946,golden_hair,31,n
947,shake,31,n
948,kindly,30,r
949,stole,30,n
950,earn,30,n
951,march,30,n
952,drown,30,n
953,flow,30,n
954,cage,30,n
955,sign,30,n
956,cabbage,30,n
957,chain,30,n
958,gift,30,n
959,advice,30,n
960,provide,30,n
961,blew,30,n
962,late,30,r
963,nest,30,a
964,minute,30,n
965,shape,30,n
966,nevertheless,30,r
967,fiddler,30,n
968,join,30,n
969,pale,30,n
970,horn,30,n
971,drawn,30,n
972,plenty,30,n
973,mortal,30,n
974,bridge,30,n
975,bottle,29,n
976,mother_holle,29,n
977,danger,29,n
978,glance,29,n
979,burn,29,n
980,week,29,n
981,sparkle_golden,29,n
982,nail,29,n
983,rubezahl,29,n
984,past,29,n
985,return_home,29,n
986,innkeeper,29,n
987,forgot,29,n
988,difficult,29,a
989,brunhilda,29,n
990,nine,29,n
991,käthe,29,n
992,gold_piece,29,n
993,stove,29,n
994,fasten,29,n
995,barrel,29,n
996,support,29,n
997,brown,29,n
998,conduct,29,n
999,roar,29,n
1000,related,29,a
1001,drunk,29,n
1002,wild_beast,29,n
1003,conceal,29,n
1004,lament,29,n
1005,awake,29,n
1006,properly,29,r
1007,beheld,29,n
1008,loudly,28,r
1009,silly,28,r
1010,waiting-maid,28,n
1011,hound,28,n
1012,sultan,28,n
1013,school,28,n
1014,messenger,28,n
1015,rough,28,n
1016,weary,28,a
1017,spear,28,n
1018,quick,28,n
1019,royal_palace,28,n
1020,former,28,a
1021,early_morning,28,v
1022,soul,28,n
1023,whither,28,n
1024,growl,28,n
1025,miserable,28,a
1026,descend,28,n
1027,load,28,n
1028,directly,28,r
1029,cask,28,n
1030,swan,28,n
1031,proud,28,n
1032,saddle,28,n
1033,chest,28,n
1034,roast,28,n
1035,vault,28,n
1036,guess,28,n
1037,rope,28,n
1038,constantly,28,r
1039,gold_silver,28,n
1040,mistress,28,n
1041,monster,28,n
1042,busy,28,a
1043,beating,28,n
1044,seventh,28,n
1045,trot,28,n
1046,gather_together,28,n
1047,physician,28,n
1048,draught,28,n
1049,boil,28,n
1050,falada,27,n
1051,daily,27,a
1052,safe,27,a
1053,honour,27,n
1054,german,27,a
1055,case,27,n
1056,thicket,27,n
1057,family,27,n
1058,prepare,27,n
1059,forbidden,27,n
1060,fairy_tale,27,n
1061,safely,27,r
1062,narrow,27,n
1063,dawn,27,n
1064,whence,27,n
1065,ruin,27,n
1066,sausage,27,n
1067,sail,27,n
1068,flock,27,n
1069,queer,27,n
1070,entrance,27,n
1071,dove,27,n
1072,lover,27,n
1073,difficulty,27,n
1074,curious,27,a
1075,splendour,27,n
1076,behave,27,n
1077,valley,27,n
1078,everywhere,27,r
1079,continually,27,r
1080,whip,27,n
1081,bent,27,n
1082,loss,27,n
1083,prison,27,n
1084,presently,27,r
1085,shout,27,n
1086,winter,27,n
1087,scold,26,n
1088,second_time,26,n
1089,wide,26,a
1090,beautiful_maiden,26,n
1091,several,26,a
1092,summon,26,n
1093,dwell,26,n
1094,wilt_thou,26,n
1095,bundle,26,n
1096,loaf,26,n
1097,lonely,26,r
1098,fond,26,n
1099,bough,26,n
1100,to-morrow,26,n
1101,suppose,26,n
1102,great_deal,26,n
1103,gentleman,26,n
1104,leap,26,n
1105,heat,26,n
1106,lucky,26,a
1107,conrad,26,n
1108,rescue,26,n
1109,salt,26,n
1110,sharp,26,a
1111,marlinchen,26,n
1112,wrong,26,a
1113,repeat,26,n
1114,willingly,26,r
1115,pillow,26,n
1116,christmas_tree,26,n
1117,merchant,26,n
1118,sweetheart,26,n
1119,edge,26,n
1120,examine,26,n
1121,rome,26,n
1122,fulfil,26,n
1123,remark,26,n
1124,bring_back,25,n
1125,easter_hare,25,n
1126,marriage,25,n
1127,month,25,n
1128,entirely,25,r
1129,wise,25,n
1130,false,25,a
1131,press,25,n
1132,wheel,25,n
1133,less,25,r
1134,cooking,25,n
1135,shirt,25,n
1136,tone,25,n
1137,roebuck,25,n
1138,vegetable,25,n
1139,fright,25,n
1140,turnip,25,n
1141,float,25,n
1142,contain,25,n
1143,whistle,25,n
1144,pigeon,25,n
1145,drop_blood,25,n
1146,weak,25,a
1147,glitter,25,n
1148,storm,25,n
1149,warn,25,n
1150,cooked,25,n
1151,favour,25,n
1152,therein,25,n
1153,release,25,n
1154,fourth,25,a
1155,smell,25,n
1156,five,25,n
1157,eight,25,n
1158,comb,25,n
1159,lock,24,n
1160,germany,24,n
1161,wand,24,n
1162,punishment,24,n
1163,hark,24,n
1164,purpose,24,n
1165,pretend,24,n
1166,breakfast,24,n
1167,mermaid,24,n
1168,handful,24,n
1169,wise_woman,24,n
1170,nearer,24,n
1171,sudden,24,a
1172,account,24,n
1173,waken,24,n
1174,howl,24,n
1175,teach,24,n
1176,horror,24,n
1177,curiosity,24,n
1178,beggar,24,n
1179,resolve,24,n
1180,bless,24,n
1181,quarrel,24,n
1182,coachman,24,n
1183,cunning,24,v
1184,everyone,24,n
1185,moreover,24,n
1186,arrange,24,n
1187,rapunzel,24,n
1188,soon_afterwards,24,n
1189,bodo,24,n
1190,impossible,24,a
1191,quarter,24,n
1192,belongs,24,n
1193,coal,24,n
1194,mirror,24,n
1195,head_cook,24,n
1196,teeth,24,n
1197,dirty,24,n
1198,herd,24,n
1199,nobleman,24,n
1200,spoon,24,n
1201,kettle,23,n
1202,peep,23,n
1203,purse,23,n
1204,claw,23,n
1205,hearth,23,n
1206,sake,23,n
1207,bitterly,23,r
1208,recover,23,n
1209,presence,23,n
1210,climb,23,n
1211,property,23,n
1212,depart,23,n
1213,born,23,n
1214,possession,23,n
1215,judge,23,n
1216,threaten,23,n
1217,roast_meat,23,n
1218,gain,23,n
1219,dullhead,23,n
1220,curl,23,n
1221,wear,23,n
1222,latter,23,n
1223,breath,23,n
1224,violently,23,r
1225,bank,23,n
1226,knee,23,n
1227,cost,23,n
1228,rogue,23,n
1229,harness,23,n
1230,trial,23,n
1231,pair,23,n
1232,aware,22,a
1233,wealth,22,n
1234,flame,22,n
1235,good_fortune,22,n
1236,blacksmith,22,n
1237,opening,22,n
1238,afternoon,22,n
1239,cudgel,22,n
1240,favourite,22,n
1241,apartment,22,n
1242,different,22,a
1243,enter_room,22,n
1244,whole_world,22,n
1245,live_happily,22,r
1246,plan,22,n
1247,goldsmith,22,n
1248,state,22,n
1249,shade,22,n
1250,hell,22,n
1251,easter,22,n
1252,conversation,22,n
1253,pursue,22,n
1254,apron,22,n
1255,thou_dost,22,n
1256,request,22,n
1257,lenore,22,n
1258,ferryman,22,n
1259,betroth,22,n
1260,surprised,22,a
1261,idle,22,a
1262,announce,22,n
1263,stomach,22,n
1264,mark,22,n
1265,beware,22,n
1266,boldly,22,r
1267,troubled,22,a
1268,wretch,22,n
1269,weather,22,n
1270,flight,22,n
1271,attendant,22,n
1272,prayed,22,n
1273,tender,22,n
1274,speed,22,n
1275,gossip,22,n
1276,heavily,22,r
